x Distance [mm]	Height [cm]
 1287.840 	 7.486 
 1288.030 	 7.485 
 1288.215 	 7.489 
 1288.405 	 7.487 
 1288.595 	 7.488 
 1288.780 	 7.490 
 1288.970 	 7.490 
 1289.155 	 7.497 
 1289.345 	 7.497 
 1289.535 	 7.487 
 1289.720 	 7.485 
 1289.910 	 7.489 
 1290.095 	 7.490 
 1290.285 	 7.490 
 1290.475 	 7.490 
 1290.660 	 7.493 
 1290.850 	 7.488 
 1291.035 	 7.489 
 1291.225 	 7.490 
 1291.415 	 7.490 
 1291.600 	 7.490 
 1291.790 	 7.490 
 1291.975 	 7.490 
 1292.165 	 7.490 
 1292.355 	 7.494 
 1292.540 	 7.492 
 1292.730 	 7.490 
 1292.915 	 7.487 
 1293.105 	 7.482 
 1293.295 	 7.480 
 1293.480 	 7.484 
 1293.670 	 7.497 
 1293.855 	 7.491 
 1294.045 	 7.499 
 1294.235 	 7.497 
 1294.420 	 7.495 
 1294.610 	 7.495 
 1294.795 	 7.495 
 1294.985 	 7.495 
 1295.175 	 7.495 
 1295.360 	 7.495 
 1295.550 	 7.495 
 1295.735 	 7.495 
 1295.925 	 7.495 
 1296.115 	 7.491 
 1296.300 	 7.495 
 1296.490 	 7.499 
 1296.675 	 7.497 
 1296.865 	 7.499 
 1297.055 	 7.493 
 1297.240 	 7.490 
 1297.430 	 7.490 
 1297.615 	 7.490 
 1297.805 	 7.486 
 1297.995 	 7.492 
 1298.180 	 7.499 
 1298.370 	 7.497 
 1298.555 	 7.491 
 1298.745 	 7.490 
 1298.935 	 7.487 
 1299.120 	 7.481 
 1299.310 	 7.477 
 1299.495 	 7.476 
 1299.685 	 7.472 
 1299.875 	 7.471 
 1300.060 	 7.471 
 1300.250 	 7.466 
 1300.435 	 7.466 
 1300.625 	 7.466 
 1300.815 	 7.463 
 1301.000 	 7.463 
 1301.190 	 7.471 
 1301.375 	 7.471 
 1301.565 	 7.473 
 1301.755 	 7.473 
 1301.940 	 7.468 
 1302.130 	 7.469 
 1302.315 	 7.471 
 1302.505 	 7.468 
 1302.695 	 7.469 
 1302.880 	 7.467 
 1303.070 	 7.466 
 1303.255 	 7.466 
 1303.445 	 7.470 
 1303.635 	 7.458 
 1303.820 	 7.463 
 1304.010 	 7.462 
 1304.195 	 7.469 
 1304.385 	 7.471 
 1304.575 	 7.471 
 1304.760 	 7.475 
 1304.950 	 7.466 
 1305.135 	 7.466 
 1305.325 	 7.466 
 1305.515 	 7.466 
 1305.700 	 7.469 
 1305.890 	 7.471 
 1306.075 	 7.471 
 1306.265 	 7.474 
 1306.455 	 7.469 
 1306.640 	 7.466 
 1306.830 	 7.466 
 1307.015 	 7.470 
 1307.205 	 7.471 
 1307.395 	 7.475 
 1307.580 	 7.471 
 1307.770 	 7.471 
 1307.955 	 7.471 
 1308.145 	 7.474 
 1308.335 	 7.479 
 1308.520 	 7.487 
 1308.710 	 7.487 
 1308.895 	 7.485 
 1309.085 	 7.490 
 1309.275 	 7.494 
 1309.460 	 7.502 
 1309.650 	 7.501 
 1309.835 	 7.503 
 1310.025 	 7.505 
 1310.215 	 7.505 
 1310.400 	 7.505 
 1310.590 	 7.501 
 1310.775 	 7.491 
 1310.965 	 7.490 
 1311.155 	 7.490 
 1311.340 	 7.487 
 1311.530 	 7.485 
 1311.715 	 7.485 
 1311.905 	 7.493 
 1312.095 	 7.491 
 1312.280 	 7.495 
 1312.470 	 7.491 
 1312.655 	 7.490 
 1312.845 	 7.486 
 1313.035 	 7.485 
 1313.220 	 7.489 
 1313.410 	 7.494 
 1313.595 	 7.495 
 1313.785 	 7.495 
 1313.975 	 7.486 
 1314.160 	 7.482 
 1314.350 	 7.480 
 1314.535 	 7.480 
 1314.725 	 7.480 
 1314.915 	 7.477 
 1315.100 	 7.476 
 1315.290 	 7.480 
 1315.475 	 7.480 
 1315.665 	 7.480 
 1315.855 	 7.477 
 1316.040 	 7.484 
 1316.230 	 7.485 
 1316.415 	 7.489 
 1316.605 	 7.486 
 1316.795 	 7.485 
 1316.980 	 7.490 
 1317.170 	 7.490 
 1317.355 	 7.486 
 1317.545 	 7.489 
 1317.735 	 7.490 
 1317.920 	 7.494 
 1318.110 	 7.495 
 1318.295 	 7.495 
 1318.485 	 7.487 
 1318.675 	 7.485 
 1318.860 	 7.495 
 1319.050 	 7.492 
 1319.235 	 7.490 
 1319.425 	 7.490 
 1319.615 	 7.495 
 1319.800 	 7.491 
 1319.990 	 7.494 
 1320.175 	 7.481 
 1320.365 	 7.488 
 1320.555 	 7.490 
 1320.740 	 7.490 
 1320.930 	 7.495 
 1321.115 	 7.491 
 1321.305 	 7.490 
 1321.495 	 7.490 
 1321.680 	 7.497 
 1321.870 	 7.495 
 1322.055 	 7.491 
 1322.245 	 7.505 
 1322.435 	 7.509 
 1322.620 	 7.510 
 1322.810 	 7.506 
 1322.995 	 7.505 
 1323.185 	 7.496 
 1323.375 	 7.495 
 1323.560 	 7.491 
 1323.750 	 7.487 
 1323.935 	 7.494 
 1324.125 	 7.491 
 1324.315 	 7.482 
 1324.500 	 7.480 
 1324.690 	 7.491 
 1324.875 	 7.495 
 1325.065 	 7.495 
 1325.255 	 7.495 
 1325.440 	 7.499 
 1325.630 	 7.504 
 1325.815 	 7.505 
 1326.005 	 7.508 
 1326.195 	 7.506 
 1326.380 	 7.505 
 1326.570 	 7.500 
 1326.755 	 7.505 
 1326.945 	 7.505 
 1327.135 	 7.509 
 1327.320 	 7.506 
 1327.510 	 7.501 
 1327.695 	 7.504 
 1327.885 	 7.505 
 1328.075 	 7.509 
 1328.260 	 7.510 
 1328.450 	 7.500 
 1328.635 	 7.495 
 1328.825 	 7.495 
 1329.015 	 7.499 
 1329.200 	 7.500 
 1329.390 	 7.500 
 1329.575 	 7.496 
 1329.765 	 7.508 
 1329.955 	 7.506 
 1330.140 	 7.505 
 1330.330 	 7.509 
 1330.515 	 7.505 
 1330.705 	 7.505 
 1330.895 	 7.513 
 1331.080 	 7.511 
 1331.270 	 7.514 
 1331.455 	 7.515 
 1331.645 	 7.510 
 1331.835 	 7.506 
 1332.020 	 7.505 
 1332.210 	 7.505 
 1332.395 	 7.505 
 1332.585 	 7.505 
 1332.775 	 7.505 
 1332.960 	 7.501 
 1333.150 	 7.496 
 1333.335 	 7.495 
 1333.525 	 7.495 
 1333.715 	 7.500 
 1333.900 	 7.505 
 1334.090 	 7.513 
 1334.275 	 7.515 
 1334.465 	 7.519 
 1334.655 	 7.524 
 1334.840 	 7.520 
 1335.030 	 7.505 
 1335.215 	 7.505 
 1335.405 	 7.505 
 1335.595 	 7.505 
 1335.780 	 7.510 
 1335.970 	 7.510 
 1336.155 	 7.519 
 1336.345 	 7.515 
 1336.535 	 7.515 
 1336.720 	 7.515 
 1336.910 	 7.515 
 1337.095 	 7.510 
 1337.285 	 7.514 
 1337.475 	 7.510 
 1337.660 	 7.514 
 1337.850 	 7.519 
 1338.035 	 7.529 
 1338.225 	 7.529 
 1338.415 	 7.534 
 1338.600 	 7.530 
 1338.790 	 7.529 
 1338.975 	 7.529 
 1339.165 	 7.534 
 1339.355 	 7.530 
 1339.540 	 7.524 
 1339.730 	 7.524 
 1339.915 	 7.529 
 1340.105 	 7.529 
 1340.295 	 7.524 
 1340.480 	 7.524 
 1340.670 	 7.529 
 1340.855 	 7.521 
 1341.045 	 7.534 
 1341.235 	 7.534 
 1341.420 	 7.535 
 1341.610 	 7.543 
 1341.795 	 7.534 
 1341.985 	 7.538 
 1342.175 	 7.539 
 1342.360 	 7.539 
 1342.550 	 7.544 
 1342.735 	 7.548 
 1342.925 	 7.554 
 1343.115 	 7.549 
 1343.300 	 7.545 
 1343.490 	 7.544 
 1343.675 	 7.544 
 1343.865 	 7.544 
 1344.055 	 7.544 
 1344.240 	 7.544 
 1344.430 	 7.549 
 1344.615 	 7.545 
 1344.805 	 7.549 
 1344.995 	 7.553 
 1345.180 	 7.554 
 1345.370 	 7.550 
 1345.555 	 7.544 
 1345.745 	 7.544 
 1345.935 	 7.548 
 1346.120 	 7.549 
 1346.310 	 7.549 
 1346.495 	 7.544 
 1346.685 	 7.544 
 1346.875 	 7.549 
 1347.060 	 7.549 
 1347.250 	 7.550 
 1347.435 	 7.554 
 1347.625 	 7.556 
 1347.815 	 7.556 
 1348.000 	 7.554 
 1348.190 	 7.551 
 1348.375 	 7.545 
 1348.565 	 7.544 
 1348.755 	 7.540 
 1348.940 	 7.549 
 1349.130 	 7.549 
 1349.315 	 7.557 
 1349.505 	 7.555 
 1349.695 	 7.549 
 1349.880 	 7.553 
 1350.070 	 7.554 
 1350.255 	 7.558 
 1350.445 	 7.559 
 1350.635 	 7.559 
 1350.820 	 7.554 
 1351.010 	 7.554 
 1351.195 	 7.554 
 1351.385 	 7.554 
 1351.575 	 7.554 
 1351.760 	 7.554 
 1351.950 	 7.558 
 1352.135 	 7.554 
 1352.325 	 7.554 
 1352.515 	 7.559 
 1352.700 	 7.555 
 1352.890 	 7.554 
 1353.075 	 7.554 
 1353.265 	 7.554 
 1353.455 	 7.549 
 1353.640 	 7.549 
 1353.830 	 7.540 
 1354.015 	 7.535 
 1354.205 	 7.534 
 1354.395 	 7.534 
 1354.580 	 7.534 
 1354.770 	 7.534 
 1354.955 	 7.534 
 1355.145 	 7.539 
 1355.335 	 7.535 
 1355.520 	 7.534 
 1355.710 	 7.534 
 1355.895 	 7.530 
 1356.085 	 7.525 
 1356.275 	 7.529 
 1356.460 	 7.529 
 1356.650 	 7.521 
 1356.835 	 7.529 
 1357.025 	 7.529 
 1357.215 	 7.534 
 1357.400 	 7.539 
 1357.590 	 7.534 
 1357.775 	 7.534 
 1357.965 	 7.538 
 1358.155 	 7.534 
 1358.340 	 7.534 
 1358.530 	 7.530 
 1358.715 	 7.529 
 1358.905 	 7.529 
 1359.095 	 7.529 
 1359.280 	 7.529 
 1359.470 	 7.529 
 1359.655 	 7.529 
 1359.845 	 7.524 
 1360.035 	 7.520 
 1360.220 	 7.534 
 1360.410 	 7.529 
 1360.595 	 7.530 
 1360.785 	 7.534 
 1360.975 	 7.534 
 1361.160 	 7.535 
 1361.350 	 7.543 
 1361.535 	 7.540 
 1361.725 	 7.544 
 1361.915 	 7.549 
 1362.100 	 7.549 
 1362.290 	 7.545 
 1362.475 	 7.548 
 1362.665 	 7.554 
 1362.855 	 7.554 
 1363.040 	 7.565 
 1363.230 	 7.573 
 1363.415 	 7.569 
 1363.605 	 7.569 
 1363.795 	 7.573 
 1363.980 	 7.569 
 1364.170 	 7.573 
 1364.355 	 7.573 
 1364.545 	 7.578 
 1364.735 	 7.578 
 1364.920 	 7.578 
 1365.110 	 7.578 
 1365.295 	 7.578 
 1365.485 	 7.578 
 1365.675 	 7.578 
 1365.860 	 7.578 
 1366.050 	 7.583 
 1366.235 	 7.583 
 1366.425 	 7.583 
 1366.615 	 7.583 
 1366.800 	 7.583 
 1366.990 	 7.586 
 1367.175 	 7.584 
 1367.365 	 7.583 
 1367.555 	 7.585 
 1367.740 	 7.588 
 1367.930 	 7.585 
 1368.115 	 7.587 
 1368.305 	 7.588 
 1368.495 	 7.588 
 1368.680 	 7.585 
 1368.870 	 7.583 
 1369.055 	 7.583 
 1369.245 	 7.586 
 1369.435 	 7.588 
 1369.620 	 7.588 
 1369.810 	 7.585 
 1369.995 	 7.586 
 1370.185 	 7.593 
 1370.375 	 7.588 
 1370.560 	 7.584 
 1370.750 	 7.591 
 1370.935 	 7.590 
 1371.125 	 7.591 
 1371.315 	 7.593 
 1371.500 	 7.590 
 1371.690 	 7.588 
 1371.875 	 7.588 
 1372.065 	 7.588 
 1372.255 	 7.588 
 1372.440 	 7.593 
 1372.630 	 7.583 
 1372.815 	 7.587 
 1373.005 	 7.592 
 1373.195 	 7.593 
 1373.380 	 7.593 
 1373.570 	 7.590 
 1373.755 	 7.591 
 1373.945 	 7.593 
 1374.135 	 7.593 
 1374.320 	 7.593 
 1374.510 	 7.593 
 1374.695 	 7.593 
 1374.885 	 7.593 
 1375.075 	 7.593 
 1375.260 	 7.593 
 1375.450 	 7.593 
 1375.635 	 7.593 
 1375.825 	 7.593 
 1376.015 	 7.593 
 1376.200 	 7.598 
 1376.390 	 7.598 
 1376.575 	 7.598 
 1376.765 	 7.598 
 1376.955 	 7.598 
 1377.140 	 7.598 
 1377.330 	 7.598 
 1377.515 	 7.598 
 1377.705 	 7.598 
 1377.895 	 7.594 
 1378.080 	 7.596 
 1378.270 	 7.591 
 1378.455 	 7.588 
 1378.645 	 7.593 
 1378.835 	 7.598 
 1379.020 	 7.602 
 1379.210 	 7.603 
 1379.395 	 7.607 
 1379.585 	 7.603 
 1379.775 	 7.600 
 1379.960 	 7.598 
 1380.150 	 7.598 
 1380.335 	 7.598 
 1380.525 	 7.598 
 1380.715 	 7.600 
 1380.900 	 7.597 
 1381.090 	 7.593 
 1381.275 	 7.596 
 1381.465 	 7.598 
 1381.655 	 7.598 
 1381.840 	 7.601 
 1382.030 	 7.605 
 1382.215 	 7.603 
 1382.405 	 7.603 
 1382.595 	 7.603 
 1382.780 	 7.600 
 1382.970 	 7.598 
 1383.155 	 7.595 
 1383.345 	 7.596 
 1383.535 	 7.598 
 1383.720 	 7.598 
 1383.910 	 7.598 
 1384.095 	 7.598 
 1384.285 	 7.598 
 1384.475 	 7.601 
 1384.660 	 7.603 
 1384.850 	 7.596 
 1385.035 	 7.599 
 1385.225 	 7.599 
 1385.415 	 7.594 
 1385.600 	 7.598 
 1385.790 	 7.601 
 1385.975 	 7.599 
 1386.165 	 7.598 
 1386.355 	 7.598 
 1386.540 	 7.598 
 1386.730 	 7.598 
 1386.915 	 7.598 
 1387.105 	 7.598 
 1387.295 	 7.598 
 1387.480 	 7.594 
 1387.670 	 7.593 
 1387.855 	 7.593 
 1388.045 	 7.597 
 1388.235 	 7.598 
 1388.420 	 7.598 
 1388.610 	 7.601 
 1388.795 	 7.603 
 1388.985 	 7.603 
 1389.175 	 7.603 
 1389.360 	 7.598 
 1389.550 	 7.598 
 1389.735 	 7.598 
 1389.925 	 7.600 
 1390.115 	 7.603 
 1390.300 	 7.607 
 1390.490 	 7.603 
 1390.675 	 7.603 
 1390.865 	 7.593 
 1391.055 	 7.603 
 1391.240 	 7.603 
 1391.430 	 7.598 
 1391.615 	 7.598 
 1391.805 	 7.602 
 1391.995 	 7.602 
 1392.180 	 7.598 
 1392.370 	 7.598 
 1392.555 	 7.603 
 1392.745 	 7.603 
 1392.935 	 7.603 
 1393.120 	 7.598 
 1393.310 	 7.603 
 1393.495 	 7.607 
 1393.685 	 7.603 
 1393.875 	 7.603 
 1394.060 	 7.603 
 1394.250 	 7.603 
 1394.435 	 7.603 
 1394.625 	 7.601 
 1394.815 	 7.599 
 1395.000 	 7.602 
 1395.190 	 7.589 
 1395.375 	 7.593 
 1395.565 	 7.599 
 1395.755 	 7.607 
 1395.940 	 7.603 
 1396.130 	 7.604 
 1396.315 	 7.612 
 1396.505 	 7.607 
 1396.695 	 7.607 
 1396.880 	 7.606 
 1397.070 	 7.598 
 1397.255 	 7.598 
 1397.445 	 7.598 
 1397.635 	 7.598 
 1397.820 	 7.603 
 1398.010 	 7.603 
 1398.195 	 7.603 
 1398.385 	 7.603 
 1398.575 	 7.603 
 1398.760 	 7.603 
 1398.950 	 7.607 
 1399.135 	 7.603 
 1399.325 	 7.603 
 1399.515 	 7.604 
 1399.700 	 7.606 
 1399.890 	 7.603 
 1400.075 	 7.603 
 1400.265 	 7.603 
 1400.455 	 7.602 
 1400.640 	 7.598 
 1400.830 	 7.603 
 1401.015 	 7.603 
 1401.205 	 7.603 
 1401.395 	 7.603 
 1401.580 	 7.603 
 1401.770 	 7.607 
 1401.955 	 7.603 
 1402.145 	 7.603 
 1402.335 	 7.602 
 1402.520 	 7.596 
 1402.710 	 7.594 
 1402.895 	 7.598 
 1403.085 	 7.598 
 1403.275 	 7.598 
 1403.460 	 7.598 
 1403.650 	 7.598 
 1403.835 	 7.603 
 1404.025 	 7.603 
 1404.215 	 7.604 
 1404.400 	 7.607 
 1404.590 	 7.606 
 1404.775 	 7.602 
 1404.965 	 7.598 
 1405.155 	 7.598 
 1405.340 	 7.592 
 1405.530 	 7.588 
 1405.715 	 7.588 
 1405.905 	 7.588 
 1406.095 	 7.571 
 1406.280 	 7.563 
 1406.470 	 7.559 
 1406.655 	 7.559 
 1406.845 	 7.565 
 1407.035 	 7.573 
 1407.220 	 7.571 
 1407.410 	 7.578 
 1407.595 	 7.578 
 1407.785 	 7.572 
 1407.975 	 7.568 
 1408.160 	 7.558 
 1408.350 	 7.554 
 1408.535 	 7.517 
 1408.725 	 7.504 
 1408.915 	 7.466 
 1409.100 	 7.435 
 1409.290 	 7.390 
 1409.475 	 7.366 
 1409.665 	 7.346 
 1409.855 	 7.329 
 1410.040 	 7.314 
 1410.230 	 7.306 
 1410.415 	 7.284 
 1410.605 	 7.272 
 1410.795 	 7.261 
 1410.980 	 7.259 
 1411.170 	 7.251 
 1411.355 	 7.245 
 1411.545 	 7.241 
 1411.735 	 7.240 
 1411.920 	 7.236 
 1412.110 	 7.234 
 1412.295 	 7.240 
 1412.485 	 7.235 
 1412.675 	 7.229 
 1412.860 	 7.222 
 1413.050 	 7.222 
 1413.235 	 7.227 
 1413.425 	 7.227 
 1413.615 	 7.226 
 1413.800 	 7.222 
 1413.990 	 7.222 
 1414.175 	 7.223 
 1414.365 	 7.228 
 1414.555 	 7.233 
 1414.740 	 7.237 
 1414.930 	 7.240 
 1415.115 	 7.231 
 1415.305 	 7.232 
 1415.495 	 7.241 
 1415.680 	 7.242 
 1415.870 	 7.253 
 1416.055 	 7.262 
 1416.245 	 7.275 
 1416.435 	 7.277 
 1416.620 	 7.280 
 1416.810 	 7.288 
 1416.995 	 7.306 
 1417.185 	 7.316 
 1417.375 	 7.326 
 1417.560 	 7.335 
 1417.750 	 7.339 
 1417.935 	 7.350 
 1418.125 	 7.354 
 1418.315 	 7.355 
 1418.500 	 7.356 
 1418.690 	 7.350 
 1418.875 	 7.359 
 1419.065 	 7.362 
 1419.255 	 7.361 
 1419.440 	 7.369 
 1419.630 	 7.374 
 1419.815 	 7.378 
 1420.005 	 7.378 
 1420.195 	 7.384 
 1420.380 	 7.388 
 1420.570 	 7.393 
 1420.755 	 7.393 
 1420.945 	 7.393 
 1421.135 	 7.393 
 1421.320 	 7.393 
 1421.510 	 7.394 
 1421.695 	 7.397 
 1421.885 	 7.391 
 1422.075 	 7.387 
 1422.260 	 7.382 
 1422.450 	 7.381 
 1422.635 	 7.391 
 1422.825 	 7.389 
 1423.015 	 7.393 
 1423.200 	 7.391 
 1423.390 	 7.388 
 1423.575 	 7.391 
 1423.765 	 7.388 
 1423.955 	 7.389 
 1424.140 	 7.392 
 1424.330 	 7.390 
 1424.515 	 7.401 
 1424.705 	 7.398 
 1424.895 	 7.401 
 1425.080 	 7.397 
 1425.270 	 7.399 
 1425.455 	 7.402 
 1425.645 	 7.401 
 1425.835 	 7.399 
 1426.020 	 7.404 
 1426.210 	 7.408 
 1426.395 	 7.412 
 1426.585 	 7.409 
 1426.775 	 7.399 
 1426.960 	 7.402 
 1427.150 	 7.402 
 1427.335 	 7.404 
 1427.525 	 7.411 
 1427.715 	 7.407 
 1427.900 	 7.402 
 1428.090 	 7.402 
 1428.275 	 7.402 
 1428.465 	 7.402 
 1428.655 	 7.403 
 1428.840 	 7.406 
 1429.030 	 7.402 
 1429.215 	 7.403 
 1429.405 	 7.409 
 1429.595 	 7.412 
 1429.780 	 7.412 
 1429.970 	 7.412 
 1430.155 	 7.412 
 1430.345 	 7.412 
 1430.535 	 7.412 
 1430.720 	 7.412 
 1430.910 	 7.412 
 1431.095 	 7.412 
 1431.285 	 7.411 
 1431.475 	 7.407 
 1431.660 	 7.407 
 1431.850 	 7.410 
 1432.035 	 7.417 
 1432.225 	 7.418 
 1432.415 	 7.421 
 1432.600 	 7.417 
 1432.790 	 7.416 
 1432.975 	 7.412 
 1433.165 	 7.414 
 1433.355 	 7.422 
 1433.540 	 7.422 
 1433.730 	 7.422 
 1433.915 	 7.420 
 1434.105 	 7.417 
 1434.295 	 7.418 
 1434.480 	 7.422 
 1434.670 	 7.422 
 1434.855 	 7.422 
 1435.045 	 7.426 
 1435.235 	 7.422 
 1435.420 	 7.423 
 1435.610 	 7.427 
 1435.795 	 7.436 
 1435.985 	 7.432 
 1436.175 	 7.435 
 1436.360 	 7.437 
 1436.550 	 7.437 
 1436.735 	 7.432 
 1436.925 	 7.437 
 1437.115 	 7.437 
 1437.300 	 7.440 
 1437.490 	 7.437 
 1437.675 	 7.437 
 1437.865 	 7.437 
 1438.055 	 7.440 
 1438.240 	 7.437 
 1438.430 	 7.437 
 1438.615 	 7.437 
 1438.805 	 7.437 
 1438.995 	 7.441 
 1439.180 	 7.437 
 1439.370 	 7.437 
 1439.555 	 7.442 
 1439.745 	 7.446 
 1439.935 	 7.441 
 1440.120 	 7.441 
 1440.310 	 7.441 
 1440.495 	 7.441 
 1440.685 	 7.442 
 1440.875 	 7.446 
 1441.060 	 7.446 
 1441.250 	 7.446 
 1441.435 	 7.446 
 1441.625 	 7.446 
 1441.815 	 7.445 
 1442.000 	 7.441 
 1442.190 	 7.443 
 1442.375 	 7.450 
 1442.565 	 7.446 
 1442.755 	 7.446 
 1442.940 	 7.448 
 1443.130 	 7.450 
 1443.315 	 7.446 
 1443.505 	 7.446 
 1443.695 	 7.446 
 1443.880 	 7.449 
 1444.070 	 7.453 
 1444.255 	 7.446 
 1444.445 	 7.449 
 1444.635 	 7.454 
 1444.820 	 7.451 
 1445.010 	 7.451 
 1445.195 	 7.451 
 1445.385 	 7.451 
 1445.575 	 7.453 
 1445.760 	 7.454 
 1445.950 	 7.450 
 1446.135 	 7.455 
 1446.325 	 7.451 
 1446.515 	 7.451 
 1446.700 	 7.453 
 1446.890 	 7.454 
 1447.075 	 7.451 
 1447.265 	 7.451 
 1447.455 	 7.453 
 1447.640 	 7.456 
 1447.830 	 7.456 
 1448.015 	 7.456 
 1448.205 	 7.454 
 1448.395 	 7.451 
 1448.580 	 7.453 
 1448.770 	 7.456 
 1448.955 	 7.456 
 1449.145 	 7.456 
 1449.335 	 7.456 
 1449.520 	 7.454 
 1449.710 	 7.453 
 1449.895 	 7.456 
 1450.085 	 7.456 
 1450.275 	 7.456 
 1450.460 	 7.456 
 1450.650 	 7.458 
 1450.835 	 7.461 
 1451.025 	 7.461 
 1451.215 	 7.461 
 1451.400 	 7.459 
 1451.590 	 7.456 
 1451.775 	 7.456 
 1451.965 	 7.454 
 1452.155 	 7.452 
 1452.340 	 7.456 
 1452.530 	 7.457 
 1452.715 	 7.462 
 1452.905 	 7.465 
 1453.095 	 7.461 
 1453.280 	 7.461 
 1453.470 	 7.461 
 1453.655 	 7.461 
 1453.845 	 7.462 
 1454.035 	 7.466 
 1454.220 	 7.467 
 1454.410 	 7.469 
 1454.595 	 7.465 
 1454.785 	 7.462 
 1454.975 	 7.466 
 1455.160 	 7.464 
 1455.350 	 7.461 
 1455.535 	 7.459 
 1455.725 	 7.456 
 1455.915 	 7.456 
 1456.100 	 7.458 
 1456.290 	 7.460 
 1456.475 	 7.456 
 1456.665 	 7.456 
 1456.855 	 7.458 
 1457.040 	 7.462 
 1457.230 	 7.466 
 1457.415 	 7.466 
 1457.605 	 7.464 
 1457.795 	 7.459 
 1457.980 	 7.458 
 1458.170 	 7.461 
 1458.355 	 7.458 
 1458.545 	 7.456 
 1458.735 	 7.456 
 1458.920 	 7.456 
 1459.110 	 7.456 
 1459.295 	 7.456 
 1459.485 	 7.456 
 1459.675 	 7.456 
 1459.860 	 7.456 
 1460.050 	 7.458 
 1460.235 	 7.463 
 1460.425 	 7.466 
 1460.615 	 7.468 
 1460.800 	 7.469 
 1460.990 	 7.466 
 1461.175 	 7.464 
 1461.365 	 7.461 
 1461.555 	 7.462 
 1461.740 	 7.466 
 1461.930 	 7.467 
 1462.115 	 7.469 
 1462.305 	 7.466 
 1462.495 	 7.468 
 1462.680 	 7.468 
 1462.870 	 7.463 
 1463.055 	 7.461 
 1463.245 	 7.465 
 1463.435 	 7.469 
 1463.620 	 7.469 
 1463.810 	 7.472 
 1463.995 	 7.468 
 1464.185 	 7.469 
 1464.375 	 7.466 
 1464.560 	 7.466 
 1464.750 	 7.466 
 1464.935 	 7.466 
 1465.125 	 7.466 
 1465.315 	 7.466 
 1465.500 	 7.466 
 1465.690 	 7.464 
 1465.875 	 7.457 
 1466.065 	 7.451 
 1466.255 	 7.454 
 1466.440 	 7.456 
 1466.630 	 7.456 
 1466.815 	 7.456 
 1467.005 	 7.456 
 1467.195 	 7.454 
 1467.380 	 7.451 
 1467.570 	 7.451 
 1467.755 	 7.451 
 1467.945 	 7.447 
 1468.135 	 7.445 
 1468.320 	 7.449 
 1468.510 	 7.446 
 1468.695 	 7.448 
 1468.885 	 7.451 
 1469.075 	 7.449 
 1469.260 	 7.446 
 1469.450 	 7.448 
 1469.635 	 7.449 
 1469.825 	 7.446 
 1470.015 	 7.450 
 1470.200 	 7.458 
 1470.390 	 7.461 
 1470.575 	 7.459 
 1470.765 	 7.452 
 1470.955 	 7.444 
 1471.140 	 7.443 
 1471.330 	 7.448 
 1471.515 	 7.456 
 1471.705 	 7.468 
 1471.895 	 7.472 
 1472.080 	 7.476 
 1472.270 	 7.474 
 1472.455 	 7.471 
 1472.645 	 7.471 
 1472.835 	 7.471 
 1473.020 	 7.471 
 1473.210 	 7.471 
 1473.395 	 7.471 
 1473.585 	 7.473 
 1473.775 	 7.474 
 1473.960 	 7.473 
 1474.150 	 7.478 
 1474.335 	 7.480 
 1474.525 	 7.480 
 1474.715 	 7.480 
 1474.900 	 7.482 
 1475.090 	 7.485 
 1475.275 	 7.485 
 1475.465 	 7.480 
 1475.655 	 7.475 
 1475.840 	 7.480 
 1476.030 	 7.480 
 1476.215 	 7.483 
 1476.405 	 7.483 
 1476.595 	 7.480 
 1476.780 	 7.482 
 1476.970 	 7.485 
 1477.155 	 7.485 
 1477.345 	 7.485 
 1477.535 	 7.487 
 1477.720 	 7.488 
 1477.910 	 7.485 
 1478.095 	 7.485 
 1478.285 	 7.485 
 1478.475 	 7.485 
 1478.660 	 7.487 
 1478.850 	 7.490 
 1479.035 	 7.493 
 1479.225 	 7.493 
 1479.415 	 7.488 
 1479.600 	 7.485 
 1479.790 	 7.487 
 1479.975 	 7.490 
 1480.165 	 7.487 
 1480.355 	 7.483 
 1480.540 	 7.483 
 1480.730 	 7.478 
 1480.915 	 7.476 
 1481.105 	 7.476 
 1481.295 	 7.476 
 1481.480 	 7.476 
 1481.670 	 7.476 
 1481.855 	 7.473 
 1482.045 	 7.468 
 1482.235 	 7.466 
 1482.420 	 7.464 
 1482.610 	 7.464 
 1482.795 	 7.469 
 1482.985 	 7.466 
 1483.175 	 7.462 
 1483.360 	 7.456 
 1483.550 	 7.452 
 1483.735 	 7.449 
 1483.925 	 7.449 
 1484.115 	 7.446 
 1484.300 	 7.449 
 1484.490 	 7.447 
 1484.675 	 7.439 
 1484.865 	 7.437 
 1485.055 	 7.437 
 1485.240 	 7.435 
 1485.430 	 7.434 
 1485.615 	 7.437 
 1485.805 	 7.437 
 1485.995 	 7.432 
 1486.180 	 7.424 
 1486.370 	 7.424 
 1486.555 	 7.427 
 1486.745 	 7.427 
 1486.935 	 7.424 
 1487.120 	 7.422 
 1487.310 	 7.419 
 1487.495 	 7.417 
 1487.685 	 7.417 
 1487.875 	 7.417 
 1488.060 	 7.415 
 1488.250 	 7.412 
 1488.435 	 7.412 
 1488.625 	 7.407 
 1488.815 	 7.397 
 1489.000 	 7.393 
 1489.190 	 7.393 
 1489.375 	 7.390 
 1489.565 	 7.388 
 1489.755 	 7.389 
