,position_corr,Ca,Si,Fe,Sr,Ti,clusters
608,270.11,149600,1236,108618,13323,4448,0
609,270.11,149600,1236,108618,13323,4448,1
610,270.11,149600,1236,108618,13323,4448,1
611,270.11,149600,1236,108618,13323,4448,1
612,270.11,149600,1236,108618,13323,4448,1
613,272.11,146966,1256,99534,13522,4074,1
614,272.11,146966,1256,99534,13522,4074,2
615,272.11,146966,1256,99534,13522,4074,2
616,272.11,146966,1256,99534,13522,4074,0
617,272.11,146966,1256,99534,13522,4074,1
618,272.11,146966,1256,99534,13522,4074,1
619,272.11,146966,1256,99534,13522,4074,1
620,272.11,146966,1256,99534,13522,4074,1
621,272.11,146966,1256,99534,13522,4074,1
622,272.11,146966,1256,99534,13522,4074,1
623,272.11,146966,1256,99534,13522,4074,1
624,272.11,146966,1256,99534,13522,4074,1
625,272.11,146966,1256,99534,13522,4074,1
626,272.11,146966,1256,99534,13522,4074,1
627,274.11,147476,1194,87514,13170,3841,1
628,274.11,147476,1194,87514,13170,3841,1
629,274.11,147476,1194,87514,13170,3841,1
630,274.11,147476,1194,87514,13170,3841,1
631,274.11,147476,1194,87514,13170,3841,0
632,274.11,147476,1194,87514,13170,3841,1
633,274.11,147476,1194,87514,13170,3841,1
634,274.11,147476,1194,87514,13170,3841,1
635,274.11,147476,1194,87514,13170,3841,1
636,274.11,147476,1194,87514,13170,3841,1
637,276.11,126321,1409,80763,12306,3671,1
638,276.11,126321,1409,80763,12306,3671,1
639,276.11,126321,1409,80763,12306,3671,1
640,276.11,126321,1409,80763,12306,3671,2
641,276.11,126321,1409,80763,12306,3671,1
642,276.11,126321,1409,80763,12306,3671,0
643,276.11,126321,1409,80763,12306,3671,1
644,278.11,116806,2275,58440,8993,2931,0
645,278.11,116806,2275,58440,8993,2931,0
646,280.11,131107,1092,93170,11204,3909,1
647,280.11,131107,1092,93170,11204,3909,1
648,280.11,131107,1092,93170,11204,3909,1
649,280.11,131107,1092,93170,11204,3909,1
650,280.11,131107,1092,93170,11204,3909,1
651,280.11,131107,1092,93170,11204,3909,1
652,280.11,131107,1092,93170,11204,3909,1
653,280.11,131107,1092,93170,11204,3909,1
654,280.11,131107,1092,93170,11204,3909,1
655,280.11,131107,1092,93170,11204,3909,1
656,280.11,131107,1092,93170,11204,3909,1
657,280.11,131107,1092,93170,11204,3909,1
658,282.11,142617,1295,103124,12027,5030,1
659,282.11,142617,1295,103124,12027,5030,0
660,282.11,142617,1295,103124,12027,5030,1
661,282.11,142617,1295,103124,12027,5030,1
662,282.11,142617,1295,103124,12027,5030,1
663,282.11,142617,1295,103124,12027,5030,1
664,282.11,142617,1295,103124,12027,5030,1
665,284.11,148104,1458,97372,11877,4758,1
666,284.11,148104,1458,97372,11877,4758,0
667,284.11,148104,1458,97372,11877,4758,2
668,284.11,148104,1458,97372,11877,4758,2
669,284.11,148104,1458,97372,11877,4758,2
670,284.11,148104,1458,97372,11877,4758,2
671,284.11,148104,1458,97372,11877,4758,1
672,284.11,148104,1458,97372,11877,4758,1
673,284.11,148104,1458,97372,11877,4758,1
674,284.11,148104,1458,97372,11877,4758,1
675,286.11,140389,1423,86060,11790,4292,1
676,286.11,140389,1423,86060,11790,4292,1
677,286.11,140389,1423,86060,11790,4292,2
678,286.11,140389,1423,86060,11790,4292,2
679,286.11,140389,1423,86060,11790,4292,2
680,286.11,140389,1423,86060,11790,4292,0
681,286.11,140389,1423,86060,11790,4292,0
682,286.11,140389,1423,86060,11790,4292,1
683,286.11,140389,1423,86060,11790,4292,1
684,288.11,149599,1338,88739,12059,4666,1
685,288.11,149599,1338,88739,12059,4666,1
686,288.11,149599,1338,88739,12059,4666,2
687,288.11,149599,1338,88739,12059,4666,0
688,288.11,149599,1338,88739,12059,4666,1
689,288.11,149599,1338,88739,12059,4666,1
690,288.11,149599,1338,88739,12059,4666,1
691,288.11,149599,1338,88739,12059,4666,1
692,288.11,149599,1338,88739,12059,4666,1
693,290.11,124758,1433,78376,10417,4765,1
694,290.11,124758,1433,78376,10417,4765,2
695,290.11,124758,1433,78376,10417,4765,2
696,290.11,124758,1433,78376,10417,4765,2
697,290.11,124758,1433,78376,10417,4765,1
698,290.11,124758,1433,78376,10417,4765,1
699,290.11,124758,1433,78376,10417,4765,1
700,290.11,124758,1433,78376,10417,4765,1
701,292.11,137596,1462,83533,10631,4557,1
702,292.11,137596,1462,83533,10631,4557,1
703,292.11,137596,1462,83533,10631,4557,1
704,292.11,137596,1462,83533,10631,4557,1
705,292.11,137596,1462,83533,10631,4557,1
706,292.11,137596,1462,83533,10631,4557,1
707,292.11,137596,1462,83533,10631,4557,1
708,294.11,140741,1706,81844,11091,4501,2
709,294.11,140741,1706,81844,11091,4501,2
710,294.11,140741,1706,81844,11091,4501,2
711,294.11,140741,1706,81844,11091,4501,2
712,294.11,140741,1706,81844,11091,4501,1
713,294.11,140741,1706,81844,11091,4501,0
714,296.11,131864,1306,79199,10792,4882,1
715,296.11,131864,1306,79199,10792,4882,1
716,296.11,131864,1306,79199,10792,4882,2
717,296.11,131864,1306,79199,10792,4882,1
718,296.11,131864,1306,79199,10792,4882,2
719,296.11,131864,1306,79199,10792,4882,2
720,296.11,131864,1306,79199,10792,4882,1
721,296.11,131864,1306,79199,10792,4882,0
722,296.11,131864,1306,79199,10792,4882,1
723,296.11,131864,1306,79199,10792,4882,1
724,298.11,143820,1368,85686,11645,4413,1
725,298.11,143820,1368,85686,11645,4413,2
726,298.11,143820,1368,85686,11645,4413,2
727,298.11,143820,1368,85686,11645,4413,0
728,298.11,143820,1368,85686,11645,4413,1
729,298.11,143820,1368,85686,11645,4413,1
730,298.11,143820,1368,85686,11645,4413,1
731,300.11,154326,1476,97820,12023,5191,1
732,300.11,154326,1476,97820,12023,5191,2
733,300.11,154326,1476,97820,12023,5191,2
734,300.11,154326,1476,97820,12023,5191,2
735,300.11,154326,1476,97820,12023,5191,1
736,300.11,154326,1476,97820,12023,5191,0
737,300.11,154326,1476,97820,12023,5191,1
738,300.11,154326,1476,97820,12023,5191,1
739,302.11,144812,1365,92822,11521,4412,1
740,302.11,144812,1365,92822,11521,4412,1
741,302.11,144812,1365,92822,11521,4412,1
742,302.11,144812,1365,92822,11521,4412,1
743,302.11,144812,1365,92822,11521,4412,2
744,302.11,144812,1365,92822,11521,4412,1
745,302.11,144812,1365,92822,11521,4412,1
746,302.11,144812,1365,92822,11521,4412,1
747,302.11,144812,1365,92822,11521,4412,1
748,302.11,144812,1365,92822,11521,4412,1
749,302.11,144812,1365,92822,11521,4412,1
750,302.11,144812,1365,92822,11521,4412,1
751,302.11,144812,1365,92822,11521,4412,0
752,304.11,144798,1402,91299,11529,5034,1
753,304.11,144798,1402,91299,11529,5034,1
754,304.11,144798,1402,91299,11529,5034,2
755,304.11,144798,1402,91299,11529,5034,0
756,304.11,144798,1402,91299,11529,5034,1
757,304.11,144798,1402,91299,11529,5034,1
758,304.11,144798,1402,91299,11529,5034,1
759,306.11,137602,1378,86935,11128,3869,1
760,306.11,137602,1378,86935,11128,3869,1
761,306.11,137602,1378,86935,11128,3869,2
762,306.11,137602,1378,86935,11128,3869,1
763,306.11,137602,1378,86935,11128,3869,1
764,306.11,137602,1378,86935,11128,3869,1
765,306.11,137602,1378,86935,11128,3869,1
766,306.11,137602,1378,86935,11128,3869,1
767,306.11,137602,1378,86935,11128,3869,1
768,306.11,137602,1378,86935,11128,3869,1
769,306.11,137602,1378,86935,11128,3869,1
770,308.11,140493,1383,84031,11351,4792,1
771,308.11,140493,1383,84031,11351,4792,1
772,308.11,140493,1383,84031,11351,4792,1
773,308.11,140493,1383,84031,11351,4792,1
774,308.11,140493,1383,84031,11351,4792,1
775,308.11,140493,1383,84031,11351,4792,0
776,308.11,140493,1383,84031,11351,4792,1
777,308.11,140493,1383,84031,11351,4792,1
778,308.11,140493,1383,84031,11351,4792,1
779,308.11,140493,1383,84031,11351,4792,1
780,308.11,140493,1383,84031,11351,4792,1
781,308.11,140493,1383,84031,11351,4792,1
782,310.11,122561,1363,77078,10437,4048,1
783,310.11,122561,1363,77078,10437,4048,1
784,310.11,122561,1363,77078,10437,4048,1
785,310.11,122561,1363,77078,10437,4048,2
786,310.11,122561,1363,77078,10437,4048,1
787,310.11,122561,1363,77078,10437,4048,2
788,310.11,122561,1363,77078,10437,4048,1
789,310.11,122561,1363,77078,10437,4048,1
790,310.11,122561,1363,77078,10437,4048,0
791,310.11,122561,1363,77078,10437,4048,1
792,310.11,122561,1363,77078,10437,4048,1
793,310.11,122561,1363,77078,10437,4048,1
794,310.11,122561,1363,77078,10437,4048,1
795,310.11,122561,1363,77078,10437,4048,1
796,310.11,122561,1363,77078,10437,4048,1
797,312.11,106021,1374,61151,10369,2994,1
798,312.11,106021,1374,61151,10369,2994,1
799,312.11,106021,1374,61151,10369,2994,1
800,312.11,106021,1374,61151,10369,2994,0
801,312.11,106021,1374,61151,10369,2994,1
802,312.11,106021,1374,61151,10369,2994,0
803,312.11,106021,1374,61151,10369,2994,0
804,312.11,106021,1374,61151,10369,2994,1
805,312.11,106021,1374,61151,10369,2994,1
806,314.11,95571,1545,53277,9466,2347,1
807,314.11,95571,1545,53277,9466,2347,1
808,314.11,95571,1545,53277,9466,2347,1
809,314.11,95571,1545,53277,9466,2347,2
810,314.11,95571,1545,53277,9466,2347,2
811,314.11,95571,1545,53277,9466,2347,2
812,314.11,95571,1545,53277,9466,2347,2
813,314.11,95571,1545,53277,9466,2347,2
814,314.11,95571,1545,53277,9466,2347,2
815,314.11,95571,1545,53277,9466,2347,0
816,314.11,95571,1545,53277,9466,2347,0
817,314.11,95571,1545,53277,9466,2347,1
818,314.11,95571,1545,53277,9466,2347,1
819,316.11,125694,1636,56342,9350,2505,2
820,316.11,125694,1636,56342,9350,2505,2
821,316.11,125694,1636,56342,9350,2505,0
822,318.11,141067,2336,56070,9829,2902,1
823,318.11,141067,2336,56070,9829,2902,0
824,318.11,141067,2336,56070,9829,2902,0
825,320.11,120859,2321,56191,9724,2642,2
826,320.11,120859,2321,56191,9724,2642,0
827,320.11,120859,2321,56191,9724,2642,2
828,320.11,120859,2321,56191,9724,2642,2
829,320.11,120859,2321,56191,9724,2642,0
830,322.11,123485,1631,73794,9487,3664,2
831,322.11,123485,1631,73794,9487,3664,2
832,322.11,123485,1631,73794,9487,3664,2
833,322.11,123485,1631,73794,9487,3664,2
834,322.11,123485,1631,73794,9487,3664,2
835,322.11,123485,1631,73794,9487,3664,2
836,322.11,123485,1631,73794,9487,3664,2
837,322.11,123485,1631,73794,9487,3664,0
838,322.11,123485,1631,73794,9487,3664,1
839,322.11,123485,1631,73794,9487,3664,1
840,322.11,123485,1631,73794,9487,3664,1
841,322.11,123485,1631,73794,9487,3664,1
842,322.11,123485,1631,73794,9487,3664,1
843,324.11,144026,1569,89423,10955,4955,2
844,324.11,144026,1569,89423,10955,4955,2
845,324.11,144026,1569,89423,10955,4955,2
846,324.11,144026,1569,89423,10955,4955,2
847,324.11,144026,1569,89423,10955,4955,2
848,324.11,144026,1569,89423,10955,4955,2
849,324.11,144026,1569,89423,10955,4955,2
850,324.11,144026,1569,89423,10955,4955,0
851,324.11,144026,1569,89423,10955,4955,1
852,324.11,144026,1569,89423,10955,4955,1
853,324.11,144026,1569,89423,10955,4955,1
854,324.11,144026,1569,89423,10955,4955,1
855,326.11,149922,1373,102232,12659,5059,1
856,326.11,149922,1373,102232,12659,5059,1
857,326.11,149922,1373,102232,12659,5059,1
858,326.11,149922,1373,102232,12659,5059,2
859,326.11,149922,1373,102232,12659,5059,1
860,326.11,149922,1373,102232,12659,5059,1
861,326.11,149922,1373,102232,12659,5059,1
862,326.11,149922,1373,102232,12659,5059,1
863,326.11,149922,1373,102232,12659,5059,1
864,326.11,149922,1373,102232,12659,5059,1
865,326.11,149922,1373,102232,12659,5059,1
866,326.11,149922,1373,102232,12659,5059,1
867,326.11,149922,1373,102232,12659,5059,1
868,326.11,149922,1373,102232,12659,5059,1
869,328.11,162242,1292,118586,13294,5590,1
870,328.11,162242,1292,118586,13294,5590,1
871,328.11,162242,1292,118586,13294,5590,1
872,328.11,162242,1292,118586,13294,5590,1
873,328.11,162242,1292,118586,13294,5590,1
874,328.11,162242,1292,118586,13294,5590,1
875,328.11,162242,1292,118586,13294,5590,2
876,328.11,162242,1292,118586,13294,5590,1
877,328.11,162242,1292,118586,13294,5590,1
878,328.11,162242,1292,118586,13294,5590,1
879,328.11,162242,1292,118586,13294,5590,1
880,328.11,162242,1292,118586,13294,5590,1
881,330.11,155481,1278,116542,13070,5345,1
882,330.11,155481,1278,116542,13070,5345,1
883,330.11,155481,1278,116542,13070,5345,1
884,330.11,155481,1278,116542,13070,5345,1
885,330.11,155481,1278,116542,13070,5345,1
886,330.11,155481,1278,116542,13070,5345,1
887,330.11,155481,1278,116542,13070,5345,2
888,330.11,155481,1278,116542,13070,5345,2
889,330.11,155481,1278,116542,13070,5345,1
890,330.11,155481,1278,116542,13070,5345,1
891,330.11,155481,1278,116542,13070,5345,1
892,330.11,155481,1278,116542,13070,5345,1
893,330.11,155481,1278,116542,13070,5345,1
894,330.11,155481,1278,116542,13070,5345,1
895,330.11,155481,1278,116542,13070,5345,1
896,330.11,155481,1278,116542,13070,5345,1
897,330.11,155481,1278,116542,13070,5345,1
898,330.11,155481,1278,116542,13070,5345,1
899,330.11,155481,1278,116542,13070,5345,1
900,330.11,155481,1278,116542,13070,5345,1
901,332.11,167097,1326,113502,13261,5602,1
902,332.11,167097,1326,113502,13261,5602,2
903,332.11,167097,1326,113502,13261,5602,1
904,332.11,167097,1326,113502,13261,5602,1
905,332.11,167097,1326,113502,13261,5602,1
906,332.11,167097,1326,113502,13261,5602,0
907,332.11,167097,1326,113502,13261,5602,1
908,332.11,167097,1326,113502,13261,5602,1
909,332.11,167097,1326,113502,13261,5602,1
910,332.11,167097,1326,113502,13261,5602,1
911,332.11,167097,1326,113502,13261,5602,1
912,332.11,167097,1326,113502,13261,5602,2
913,332.11,167097,1326,113502,13261,5602,1
914,332.11,167097,1326,113502,13261,5602,1
915,332.11,167097,1326,113502,13261,5602,1
916,332.11,167097,1326,113502,13261,5602,1
917,334.11,167338,1363,112609,13800,5549,1
918,334.11,167338,1363,112609,13800,5549,1
919,334.11,167338,1363,112609,13800,5549,1
920,334.11,167338,1363,112609,13800,5549,2
921,334.11,167338,1363,112609,13800,5549,1
922,334.11,167338,1363,112609,13800,5549,2
923,334.11,167338,1363,112609,13800,5549,1
924,334.11,167338,1363,112609,13800,5549,1
925,334.11,167338,1363,112609,13800,5549,0
926,334.11,167338,1363,112609,13800,5549,1
927,334.11,167338,1363,112609,13800,5549,1
928,334.11,167338,1363,112609,13800,5549,1
929,334.11,167338,1363,112609,13800,5549,1
930,334.11,167338,1363,112609,13800,5549,1
931,334.11,167338,1363,112609,13800,5549,1
932,336.11,154666,1212,110088,12837,4858,2
933,336.11,154666,1212,110088,12837,4858,1
934,336.11,154666,1212,110088,12837,4858,1
935,336.11,154666,1212,110088,12837,4858,1
936,336.11,154666,1212,110088,12837,4858,0
937,336.11,154666,1212,110088,12837,4858,1
938,336.11,154666,1212,110088,12837,4858,1
939,336.11,154666,1212,110088,12837,4858,0
940,336.11,154666,1212,110088,12837,4858,1
941,336.11,154666,1212,110088,12837,4858,0
942,336.11,154666,1212,110088,12837,4858,1
943,336.11,154666,1212,110088,12837,4858,1
944,336.11,154666,1212,110088,12837,4858,1
945,336.11,154666,1212,110088,12837,4858,1
946,336.11,154666,1212,110088,12837,4858,1
947,336.11,154666,1212,110088,12837,4858,1
948,338.11,153097,1497,115354,12822,5464,1
949,338.11,153097,1497,115354,12822,5464,0
950,338.11,153097,1497,115354,12822,5464,1
951,338.11,153097,1497,115354,12822,5464,1
952,338.11,153097,1497,115354,12822,5464,0
953,338.11,153097,1497,115354,12822,5464,0
954,338.11,153097,1497,115354,12822,5464,1
955,340.11,171518,1673,126362,13019,6229,1
956,340.11,171518,1673,126362,13019,6229,2
957,340.11,171518,1673,126362,13019,6229,2
958,340.11,171518,1673,126362,13019,6229,2
959,340.11,171518,1673,126362,13019,6229,2
960,340.11,171518,1673,126362,13019,6229,2
961,340.11,171518,1673,126362,13019,6229,1
962,342.11,145309,1584,89817,11133,4379,1
963,342.11,145309,1584,89817,11133,4379,2
964,342.11,145309,1584,89817,11133,4379,2
965,342.11,145309,1584,89817,11133,4379,2
966,342.11,145309,1584,89817,11133,4379,0
967,342.11,145309,1584,89817,11133,4379,1
968,342.11,145309,1584,89817,11133,4379,1
969,342.11,145309,1584,89817,11133,4379,1
970,344.11,135058,1311,66138,10977,3087,1
971,344.11,135058,1311,66138,10977,3087,1
972,344.11,135058,1311,66138,10977,3087,1
973,344.11,135058,1311,66138,10977,3087,1
974,344.11,135058,1311,66138,10977,3087,1
975,344.11,135058,1311,66138,10977,3087,1
976,344.11,135058,1311,66138,10977,3087,2
977,344.11,135058,1311,66138,10977,3087,0
978,344.11,135058,1311,66138,10977,3087,1
979,344.11,135058,1311,66138,10977,3087,1
980,344.11,135058,1311,66138,10977,3087,0
981,344.11,135058,1311,66138,10977,3087,1
982,344.11,135058,1311,66138,10977,3087,0
983,344.11,135058,1311,66138,10977,3087,1
984,344.11,135058,1311,66138,10977,3087,1
985,344.11,135058,1311,66138,10977,3087,1
986,344.11,135058,1311,66138,10977,3087,1
987,346.11,117242,1326,67576,10357,3600,1
988,346.11,117242,1326,67576,10357,3600,2
989,346.11,117242,1326,67576,10357,3600,1
990,346.11,117242,1326,67576,10357,3600,1
991,346.11,117242,1326,67576,10357,3600,1
992,346.11,117242,1326,67576,10357,3600,0
993,346.11,117242,1326,67576,10357,3600,1
994,346.11,117242,1326,67576,10357,3600,1
995,346.11,117242,1326,67576,10357,3600,1
996,346.11,117242,1326,67576,10357,3600,1
997,346.11,117242,1326,67576,10357,3600,1
998,346.11,117242,1326,67576,10357,3600,2
999,346.11,117242,1326,67576,10357,3600,1
1000,346.11,117242,1326,67576,10357,3600,1
1001,346.11,117242,1326,67576,10357,3600,1
1002,346.11,117242,1326,67576,10357,3600,1
1003,348.11,114585,1897,58865,9797,3094,2
1004,348.11,114585,1897,58865,9797,3094,1
1005,348.11,114585,1897,58865,9797,3094,2
1006,348.11,114585,1897,58865,9797,3094,2
1007,348.11,114585,1897,58865,9797,3094,0
1008,348.11,114585,1897,58865,9797,3094,0
1009,348.11,114585,1897,58865,9797,3094,2
1010,350.11,127565,2107,54991,10169,2677,0
1011,352.11,106724,2108,56906,8872,2414,2
1012,352.11,106724,2108,56906,8872,2414,0
1013,352.11,106724,2108,56906,8872,2414,0
1014,354.11,101166,2163,75919,8786,3505,2
1015,354.11,101166,2163,75919,8786,3505,0
1016,354.11,101166,2163,75919,8786,3505,0
1017,354.11,101166,2163,75919,8786,3505,2
1018,354.11,101166,2163,75919,8786,3505,1
1019,356.11,155606,1391,115681,11899,5242,1
1020,356.11,155606,1391,115681,11899,5242,1
1021,356.11,155606,1391,115681,11899,5242,1
1022,356.11,155606,1391,115681,11899,5242,1
1023,356.11,155606,1391,115681,11899,5242,2
1024,356.11,155606,1391,115681,11899,5242,2
1025,356.11,155606,1391,115681,11899,5242,2
1026,356.11,155606,1391,115681,11899,5242,1
1027,356.11,155606,1391,115681,11899,5242,0
1028,356.11,155606,1391,115681,11899,5242,1
1029,356.11,155606,1391,115681,11899,5242,1
1030,356.11,155606,1391,115681,11899,5242,1
1031,356.11,155606,1391,115681,11899,5242,1
1032,356.11,155606,1391,115681,11899,5242,1
1033,356.11,155606,1391,115681,11899,5242,1
1034,358.11,154365,1437,109992,12241,5364,1
1035,358.11,154365,1437,109992,12241,5364,0
1036,358.11,154365,1437,109992,12241,5364,1
1037,358.11,154365,1437,109992,12241,5364,1
1038,358.11,154365,1437,109992,12241,5364,1
1039,358.11,154365,1437,109992,12241,5364,1
1040,358.11,154365,1437,109992,12241,5364,1
1041,358.11,154365,1437,109992,12241,5364,2
1042,360.11,157196,1555,89603,12778,4550,2
1043,360.11,157196,1555,89603,12778,4550,2
1044,360.11,157196,1555,89603,12778,4550,2
1045,360.11,157196,1555,89603,12778,4550,0
1046,360.11,157196,1555,89603,12778,4550,1
1047,360.11,157196,1555,89603,12778,4550,1
1048,360.11,157196,1555,89603,12778,4550,1
1049,360.11,157196,1555,89603,12778,4550,1
1050,362.11,159914,1625,84043,12428,3764,2
1051,362.11,159914,1625,84043,12428,3764,2
1052,362.11,159914,1625,84043,12428,3764,2
1053,362.11,159914,1625,84043,12428,3764,2
1054,362.11,159914,1625,84043,12428,3764,0
1055,362.11,159914,1625,84043,12428,3764,1
1056,362.11,159914,1625,84043,12428,3764,2
1057,364.11,154987,1410,83827,12577,3826,1
1058,364.11,154987,1410,83827,12577,3826,1
1059,364.11,154987,1410,83827,12577,3826,2
1060,364.11,154987,1410,83827,12577,3826,2
1061,364.11,154987,1410,83827,12577,3826,2
1062,364.11,154987,1410,83827,12577,3826,1
1063,364.11,154987,1410,83827,12577,3826,1
